geoid,end_shelter_in_place,face_mask_mandate_business,state_of_emergency,shelter_in_place,school_closure,close_nonessential_business,face_mask_mandate
54093,4-May-20,4-May-20,16-Mar-20,24-Mar-20,16-Mar-20,24-Mar-20,7-Jul-20
54095,4-May-20,4-May-20,16-Mar-20,24-Mar-20,16-Mar-20,24-Mar-20,7-Jul-20
54097,4-May-20,4-May-20,16-Mar-20,24-Mar-20,16-Mar-20,24-Mar-20,7-Jul-20
54099,4-May-20,4-May-20,16-Mar-20,24-Mar-20,16-Mar-20,24-Mar-20,7-Jul-20
54101,4-May-20,4-May-20,16-Mar-20,24-Mar-20,16-Mar-20,24-Mar-20,7-Jul-20
54103,4-May-20,4-May-20,16-Mar-20,24-Mar-20,16-Mar-20,24-Mar-20,7-Jul-20
54105,4-May-20,4-May-20,16-Mar-20,24-Mar-20,16-Mar-20,24-Mar-20,7-Jul-20
54107,4-May-20,4-May-20,16-Mar-20,24-Mar-20,16-Mar-20,24-Mar-20,7-Jul-20
54109,4-May-20,4-May-20,16-Mar-20,24-Mar-20,16-Mar-20,24-Mar-20,7-Jul-20
55001,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55003,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,17-Jul-20
55005,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55007,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,17-Jul-20
55009,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,27-Jul-20
55011,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55013,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55015,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55017,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Jul-20
55019,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,27-Jul-20
55021,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55023,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55025,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,13-Jul-20
55027,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55029,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,24-Jul-20
55031,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55033,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55035,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55037,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55039,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55041,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55043,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55045,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55047,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55049,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55051,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,17-Jul-20
55053,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55055,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55057,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55059,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55061,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55063,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55065,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55067,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55069,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55071,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55073,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,13-Jul-20
55075,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,13-Jul-20
55077,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55078,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55079,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,13-Jul-20
55081,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55083,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55085,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,1-Aug-20
55087,13-May-20,1-Aug-20,12-Mar-20,25-Mar-20,16-Mar-20,25-Mar-20,13-Jul-20
